ResponseId,willingness,scenario,safety_post,safety_pre,scenario_complexity,scenario_scenario,EXPLN_S1,EXPLN_S2,EXPLN_S3,age,gender,education,previous_medical_research,medical_job,combined_IoT_Experience,combined_Medical_Experience,combined_CS_Experience
R_5MscO3vDwfjl0qd,Definitely would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Trust,Technical,Prevents,35-44,Female NB or SD,Bachelor or Graduate degree,TRUE,TRUE,TRUE,TRUE,TRUE
R_5ODLMs03e8SD9Jm,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Hardware,Untechnical,No Prevents,25-34,Female NB or SD,Bachelor or Graduate degree,FALSE,TRUE,TRUE,TRUE,FALSE
R_5PROYUbrP3wvE41,Would not,IoTSimple,Somewhat safe,Not at all safe,Simple,IoT,Unsubstantial,Technical,No Prevents,25-34,Male,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE
R_5SuX0iaMo3MeBFi,Would not,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Hardware,Technical,No Prevents,35-44,Male,Bachelor or Graduate degree,FALSE,FALSE,FALSE,FALSE,FALSE
R_5V2Tj01vchsEW6k,Definitely would,IoTSimple,Completely safe,Completely safe,Simple,IoT,Hardware,Untechnical,No Prevents,45+,Male,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,TRUE
R_5WUPnMyzHwcHSAV,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Unsubstantial,Untechnical,No Prevents,45+,Male,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE
R_5eBMIiciV6a9cD7,Would not,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Unsubstantial,Technical,Prevents,25-34,Female NB or SD,Bachelor or Graduate degree,TRUE,TRUE,TRUE,TRUE,FALSE
R_5eQYq7OaaCtmPP0,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Unsubstantial,Technical,No Prevents,45+,Female NB or SD,Bachelor or Graduate degree,TRUE,FALSE,TRUE,TRUE,FALSE
R_5esFSpWTmbzCYBt,Maybe would,IoTSimple,Somewhat safe,Completely safe,Simple,IoT,Trust,Technical,Prevents,18-24,Female NB or SD,Bachelor or Graduate degree,FALSE,TRUE,TRUE,TRUE,FALSE
R_5fdkT2kNr8O2ZtT,Definitely would,IoTSimple,Somewhat safe,Completely safe,Simple,IoT,Hardware,Untechnical,Prevents,45+,Female NB or SD,Bachelor or Graduate degree,FALSE,TRUE,TRUE,TRUE,FALSE
R_5hDPtucHyE2gfT9,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Hardware,Untechnical,No Prevents,25-34,Male,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE
R_5j5eP5LDcXA0vjb,Would not,IoTSimple,Somewhat safe,Completely safe,Simple,IoT,Trust,Technical,Prevents,45+,Male,Bachelor or Graduate degree,FALSE,FALSE,FALSE,FALSE,FALSE
R_5jZL0lk5u7obn5j,Would not,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Trust,Untechnical,No Prevents,35-44,Female NB or SD,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE
R_5kT7IaFBXStCdZl,Would not,IoTSimple,Somewhat safe,Not at all safe,Simple,IoT,Unsubstantial,Technical,No Prevents,25-34,Female NB or SD,Bachelor or Graduate degree,FALSE,TRUE,TRUE,TRUE,FALSE
R_5lLnj2KX2itm0CY,Would not,IoTSimple,Somewhat safe,Not at all safe,Simple,IoT,Trust,Technical,No Prevents,35-44,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE
R_5mJj8dNrnnSbkSp,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Trust,Technical,No Prevents,35-44,Male,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE
R_5mcRMgdEXgL8S9b,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Hardware,Untechnical,No Prevents,45+,Female NB or SD,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE
R_5msmKp9skDTwfiV,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Unsubstantial,Untechnical,No Prevents,45+,Male,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE
R_5p9DujQmRP3Oe3N,Would not,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Trust,Technical,Prevents,45+,Male,Bachelor or Graduate degree,FALSE,FALSE,FALSE,FALSE,FALSE
R_5qC8PuzvLD6OEkj,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Trust,Technical,Prevents,35-44,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE
R_5qEVBJnwzUX0Y8N,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Trust,Technical,Prevents,25-34,Female NB or SD,Bachelor or Graduate degree,TRUE,FALSE,TRUE,TRUE,FALSE
R_5qPCUsVzugU3cEF,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Trust,Technical,No Prevents,18-24,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE
R_5r16v3agJL8g9cC,Definitely would,IoTSimple,Completely safe,Completely safe,Simple,IoT,Hardware,Untechnical,No Prevents,25-34,Female NB or SD,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE
R_5rZXIYp9uuRQjWW,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Hardware,Untechnical,No Prevents,35-44,Female NB or SD,Bachelor or Graduate degree,TRUE,FALSE,TRUE,TRUE,FALSE
R_5rk2y0lHGXnkQVp,Would not,IoTSimple,Completely safe,Somewhat safe,Simple,IoT,Unsubstantial,Technical,Prevents,25-34,Male,High school or below,FALSE,FALSE,FALSE,FALSE,FALSE
R_5rwI4ltUwuEgebC,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Hardware,Untechnical,No Prevents,35-44,Female NB or SD,Bachelor or Graduate degree,TRUE,FALSE,TRUE,TRUE,FALSE
R_5s1PobAe1Pbc9QO,Maybe would,IoTSimple,Completely safe,Completely safe,Simple,IoT,Hardware,Technical,Prevents,35-44,Male,Bachelor or Graduate degree,FALSE,FALSE,FALSE,FALSE,FALSE
R_5tlGchsxAZxLb92,Definitely would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Trust,Technical,Prevents,25-34,Female NB or SD,High school or below,TRUE,FALSE,TRUE,TRUE,FALSE
R_5uEr3uXCRS5HZQH,Maybe would,IoTSimple,Somewhat safe,Completely safe,Simple,IoT,Hardware,Untechnical,No Prevents,18-24,Female NB or SD,High school or below,FALSE,FALSE,TRUE,FALSE,TRUE
R_5v6Z2Burrav8pv4,Definitely would,IoTSimple,Completely safe,Completely safe,Simple,IoT,Trust,Untechnical,No Prevents,35-44,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE
R_5w51plaKOsuThnV,Maybe would,IoTSimple,Somewhat safe,Completely safe,Simple,IoT,Unsubstantial,Technical,No Prevents,25-34,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE
R_5z7grkYQoF33tW9,Would not,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Hardware,Untechnical,Prevents,45+,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,FALSE,FALSE,FALSE
R_60qKv7Z4O7GGLiv,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Unsubstantial,Untechnical,Prevents,35-44,Male,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE
R_61WW68IJQi7axi8,Definitely would,IoTSimple,Completely safe,Completely safe,Simple,IoT,Hardware,Untechnical,No Prevents,25-34,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,FALSE,FALSE,FALSE
R_62G42KFDazpbpF5,Maybe would,IoTSimple,Completely safe,Completely safe,Simple,IoT,Hardware,Untechnical,No Prevents,18-24,Male,High school or below,FALSE,FALSE,TRUE,FALSE,TRUE
R_63jpd5IJisIJJAZ,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Hardware,Technical,Prevents,25-34,Female NB or SD,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE
R_63sfl6B8FFPM2M9,Definitely would,IoTSimple,Completely safe,Completely safe,Simple,IoT,Hardware,Untechnical,Prevents,35-44,Male,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE
R_64HkTjAVVRiHku5,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Hardware,Technical,No Prevents,18-24,Female NB or SD,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE
R_64ITjseoMvOB8Lh,Would not,IoTSimple,Not at all safe,Not at all safe,Simple,IoT,Hardware,Technical,Prevents,25-34,Male,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE
R_678pfnbHoadOzjd,Would not,IoTSimple,Somewhat safe,Not at all safe,Simple,IoT,Unsubstantial,Technical,Prevents,35-44,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE
R_69sldsTww1fiyOh,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Trust,Untechnical,No Prevents,45+,Female NB or SD,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE
R_6CxWiol3O6GiiTA,Would not,IoTSimple,Not at all safe,Not at all safe,Simple,IoT,Hardware,Technical,Prevents,35-44,Male,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE
R_6EsJK0gECsfTVPk,Definitely would,IoTSimple,Completely safe,Completely safe,Simple,IoT,Trust,Technical,No Prevents,25-34,Female NB or SD,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE
R_6F3MJHSLZBhGwO5,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Hardware,Technical,No Prevents,35-44,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,TRUE
R_6KDflP40KwTZKzD,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Unsubstantial,Technical,Prevents,18-24,Male,High school or below,FALSE,FALSE,TRUE,FALSE,TRUE
R_6KTx2aJaqZe4OYd,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Unsubstantial,Untechnical,Prevents,45+,Male,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE
R_6Kr99f6XKJ7p1A8,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Trust,Technical,Prevents,25-34,Male,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE
R_6MMWkX45vJCVns5,Maybe would,IoTSimple,Somewhat safe,Completely safe,Simple,IoT,Unsubstantial,Untechnical,Prevents,45+,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,TRUE
R_6Nf5Tz4f3PNCUVA,Would not,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Hardware,Technical,No Prevents,45+,Male,High school or below,FALSE,FALSE,FALSE,FALSE,FALSE
R_6OouQ4kQKFT6WKE,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Hardware,Untechnical,No Prevents,35-44,Female NB or SD,Bachelor or Graduate degree,TRUE,TRUE,TRUE,TRUE,FALSE
R_6P6knBPbyVrbUml,Definitely would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Trust,Technical,Prevents,45+,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE
R_6QrFNlk6315MGw4,Maybe would,IoTSimple,Somewhat safe,Completely safe,Simple,IoT,Trust,Technical,Prevents,35-44,Male,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE
R_6TlqRCQvwkc0RZD,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Trust,Technical,No Prevents,35-44,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE
R_6aS2iDqA2PGKqnD,Would not,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Hardware,Technical,No Prevents,25-34,Male,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE
R_6eJ0Xnj5vB818St,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Hardware,Untechnical,No Prevents,35-44,Male,Bachelor or Graduate degree,FALSE,TRUE,TRUE,TRUE,TRUE
R_6eM2mL4Le4oPjUZ,Definitely would,IoTSimple,Completely safe,Completely safe,Simple,IoT,Trust,Technical,Prevents,45+,Male,Bachelor or Graduate degree,TRUE,FALSE,TRUE,TRUE,TRUE
R_6ghzMi9si1GSqQh,Would not,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Trust,Untechnical,Prevents,18-24,Male,High school or below,FALSE,FALSE,FALSE,FALSE,FALSE
R_6ivgHix2AxgSYql,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Trust,Untechnical,Prevents,25-34,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE
R_6jJ5OplO10oOfjx,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Trust,Technical,Prevents,25-34,Male,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE
R_6mRfVe211gAMfMB,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Unsubstantial,Untechnical,Prevents,25-34,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE
R_6pJpXRa0N4MNCwr,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Trust,Technical,No Prevents,18-24,Male,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE
R_6qqRCVnmRGcRAar,Definitely would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Trust,Technical,Prevents,35-44,Male,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE
R_6uNInlwmD7VVslq,Would not,IoTSimple,Somewhat safe,Not at all safe,Simple,IoT,Unsubstantial,Technical,No Prevents,25-34,Female NB or SD,Bachelor or Graduate degree,TRUE,TRUE,FALSE,TRUE,FALSE
R_6wzCEZYUR64lE7E,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Unsubstantial,Technical,Prevents,25-34,Male,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,TRUE
R_70UPQh8SKevGQN8,Maybe would,IoTSimple,Somewhat safe,Completely safe,Simple,IoT,Unsubstantial,Untechnical,No Prevents,18-24,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE
R_71bEiLkH2Ced7hb,Definitely would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Unsubstantial,Untechnical,Prevents,45+,Male,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE
R_73fjFzkgUeEOmFc,Would not,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Unsubstantial,Technical,Prevents,45+,Female NB or SD,Bachelor or Graduate degree,FALSE,TRUE,FALSE,TRUE,FALSE
R_75zXKAfWEtmqE81,Definitely would,IoTSimple,Somewhat safe,Completely safe,Simple,IoT,Unsubstantial,Untechnical,No Prevents,25-34,Male,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,TRUE
R_77EergnQZOTdxQj,Would not,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Trust,Technical,No Prevents,35-44,Female NB or SD,Bachelor or Graduate degree,TRUE,FALSE,TRUE,TRUE,FALSE
R_77wqLLCaQmmADqp,Would not,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Unsubstantial,Technical,No Prevents,45+,Male,Bachelor or Graduate degree,TRUE,TRUE,FALSE,TRUE,TRUE
R_795ExzJFWG9wH4P,Definitely would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Unsubstantial,Technical,Prevents,45+,Male,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE
R_7BqVUaLp7duVeWH,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Hardware,Untechnical,No Prevents,35-44,Male,High school or below,FALSE,FALSE,TRUE,FALSE,TRUE
R_7DNKpeSFwoz5Qkg,Would not,IoTSimple,Not at all safe,Not at all safe,Simple,IoT,Unsubstantial,Technical,Prevents,18-24,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE
R_7E5LQRNYbmbZ5PP,Maybe would,IoTSimple,Completely safe,Completely safe,Simple,IoT,Trust,Technical,Prevents,35-44,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE
R_7FS0kMKZ2zHJ2vf,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Trust,Technical,No Prevents,45+,Male,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE
R_7GDs64WpdaqIUXA,Definitely would,IoTSimple,Completely safe,Completely safe,Simple,IoT,Trust,Technical,Prevents,25-34,Male,High school or below,TRUE,FALSE,TRUE,TRUE,FALSE
R_7Gkrr5qGCL6cMB2,Would not,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Trust,Untechnical,Prevents,45+,Male,Bachelor or Graduate degree,FALSE,TRUE,FALSE,TRUE,TRUE
R_7Hqe7JPGG7cNPli,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Hardware,Untechnical,No Prevents,25-34,Male,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE
R_7In53kUmQfUZxlL,Definitely would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Unsubstantial,Technical,Prevents,25-34,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE
R_7J7Nr1wZ0C5AiKS,Definitely would,IoTSimple,Somewhat safe,Completely safe,Simple,IoT,Trust,Untechnical,No Prevents,25-34,Male,Bachelor or Graduate degree,TRUE,FALSE,TRUE,TRUE,FALSE
R_7L5YN598zJHSkR2,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Trust,Untechnical,No Prevents,35-44,Female NB or SD,Bachelor or Graduate degree,TRUE,TRUE,TRUE,TRUE,FALSE
R_7M3Zc7KLSXX9O5W,Would not,IoTSimple,Somewhat safe,Not at all safe,Simple,IoT,Unsubstantial,Technical,Prevents,25-34,Male,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,TRUE
R_7MfecBpHoRJLZIO,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Unsubstantial,Technical,No Prevents,25-34,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE
R_7NnZ85sz7zG6G2d,Would not,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Unsubstantial,Untechnical,Prevents,25-34,Male,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE
R_7OPJoJmvKnfHP1P,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Trust,Untechnical,Prevents,35-44,Female NB or SD,High school or below,FALSE,TRUE,TRUE,TRUE,FALSE
R_7Qby6kqmVxwwLs7,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Hardware,Technical,Prevents,45+,Female NB or SD,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE
R_7R95JRyBdAeHxHm,Would not,IoTSimple,Not at all safe,Not at all safe,Simple,IoT,Trust,Technical,No Prevents,18-24,Male,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE
R_7U3BpwJHfcfJBb4,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Unsubstantial,Untechnical,No Prevents,45+,Male,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE
R_7Uat5tqsB4mYK2d,Maybe would,IoTSimple,Not at all safe,Not at all safe,Simple,IoT,Trust,Technical,Prevents,25-34,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,TRUE
R_7UfJDEMwnyRRg9B,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Unsubstantial,Untechnical,Prevents,25-34,Female NB or SD,High school or below,FALSE,FALSE,FALSE,FALSE,FALSE
R_7YBqotTKWRZ8IdX,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Trust,Technical,No Prevents,45+,Male,High school or below,TRUE,FALSE,TRUE,TRUE,FALSE
R_7bmmc8iFdjRTBAZ,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Trust,Untechnical,Prevents,35-44,Male,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,TRUE
R_7dMn5oIqIXYYHy1,Definitely would,IoTSimple,Completely safe,Completely safe,Simple,IoT,Trust,Technical,No Prevents,45+,Male,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE
R_7doXkIdkVUwF0ss,Would not,IoTSimple,Completely safe,Completely safe,Simple,IoT,Unsubstantial,Untechnical,No Prevents,35-44,Male,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,TRUE
R_7eEG0rmAHGZb0Si,Definitely would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Trust,Untechnical,No Prevents,35-44,Male,Bachelor or Graduate degree,FALSE,TRUE,FALSE,TRUE,FALSE
R_7f1N76U8aKWZWyv,Maybe would,IoTSimple,Completely safe,Somewhat safe,Simple,IoT,Trust,Technical,Prevents,18-24,Female NB or SD,Bachelor or Graduate degree,TRUE,FALSE,TRUE,TRUE,FALSE
R_7fTc2YkUcCrmQda,Would not,IoTSimple,Somewhat safe,Not at all safe,Simple,IoT,Trust,Untechnical,No Prevents,25-34,Male,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,TRUE
R_7fcrsLInuqF698A,Definitely would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Trust,Technical,Prevents,45+,Male,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE
R_7g6e2VHDjgr6FAY,Maybe would,IoTSimple,Somewhat safe,Completely safe,Simple,IoT,Unsubstantial,Untechnical,No Prevents,25-34,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE
R_7hM6p41cW0gVEQK,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Trust,Untechnical,Prevents,25-34,Female NB or SD,Bachelor or Graduate degree,TRUE,TRUE,TRUE,TRUE,FALSE
R_7hsYPaPQjTS9JD9,Maybe would,IoTSimple,Somewhat safe,Completely safe,Simple,IoT,Hardware,Untechnical,No Prevents,18-24,Female NB or SD,Bachelor or Graduate degree,TRUE,FALSE,TRUE,TRUE,FALSE
R_7kcCEnqpLgbVLZG,Would not,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Hardware,Untechnical,No Prevents,25-34,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE
R_7l66QOldk1iCe2P,Maybe would,IoTSimple,Not at all safe,Somewhat safe,Simple,IoT,Hardware,Untechnical,Prevents,25-34,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE
R_7m8iDY5Vl060hLm,Would not,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Trust,Untechnical,No Prevents,25-34,Male,High school or below,FALSE,FALSE,TRUE,FALSE,TRUE
R_7mXjRXovOjuazOd,Would not,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Trust,Technical,Prevents,25-34,Female NB or SD,Bachelor or Graduate degree,TRUE,TRUE,TRUE,TRUE,FALSE
R_7o53NTxwq0OQRb4,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Hardware,Technical,No Prevents,35-44,Male,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,TRUE
R_7pR67Wh8tWI8YgF,Definitely would,IoTSimple,Completely safe,Completely safe,Simple,IoT,Unsubstantial,Technical,Prevents,18-24,Male,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE
R_7qTEQBUvhFhVK2j,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Trust,Technical,No Prevents,45+,Male,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE
R_7rNerDQJf5frAZx,Maybe would,IoTSimple,Completely safe,Completely safe,Simple,IoT,Hardware,Untechnical,Prevents,18-24,Female NB or SD,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE
R_7t3TD4LxpOf1Fq0,Definitely would,IoTSimple,Somewhat safe,Completely safe,Simple,IoT,Hardware,Untechnical,Prevents,45+,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE
R_7tFhkIdInNb6WFN,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Hardware,Untechnical,Prevents,25-34,Male,High school or below,FALSE,FALSE,FALSE,FALSE,FALSE
R_7wRJ91Nxt1kqusN,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Trust,Untechnical,No Prevents,18-24,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE
R_7wnsiRhkmVvaZCM,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Hardware,Technical,Prevents,45+,Male,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE
R_7wsrMXVneTQihvt,Maybe would,IoTSimple,Somewhat safe,Somewhat safe,Simple,IoT,Hardware,Untechnical,No Prevents,35-44,Female NB or SD,Bachelor or Graduate degree,TRUE,FALSE,TRUE,TRUE,FALSE
R_7zyllKYlx5ahuIF,Maybe would,IoTSimple,Somewhat safe,Completely safe,Simple,IoT,Hardware,Untechnical,No Prevents,18-24,Male,Bachelor or Graduate degree,FALSE,TRUE,TRUE,TRUE,TRUE
