ResponseId,SCENARIO,COMPLEXITY,A,B,C,D,E,F,G,H,I,J,age,gender,education,previous_medical_research,medical_job,combined_IoT_Experience,combined_Medical_Experience,combined_CS_Experience,EXPLN_S1,EXPLN_S2,EXPLN_S3,scenario
R_1nXDkNVtayzy0vv,Medical,Simple,1,1,1,1,1,1,1,0,1,0,25-34,Male,High school or below,False,False,True,False,False,Trust,Untechnical,Prevents,MedicalSimple
R_1pF6Sm99uTl334B,Medical,Complex,1,1,1,1,1,1,1,1,1,1,25-34,Female NB or SD,Bachelor or Graduate degree,True,True,True,True,False,Unsubstantial,Technical,Prevents,MedicalComplex
R_1pF6Sm99uTl334B,IoT,Simple,1,1,1,1,1,0,1,1,1,1,25-34,Female NB or SD,Bachelor or Graduate degree,True,True,True,True,False,Unsubstantial,Technical,Prevents,IoTSimple
R_1pRvZHvSerh9Y2t,Medical,Simple,1,1,1,1,1,1,0,1,1,0,45+,Female NB or SD,High school or below,False,False,True,False,True,Trust,Untechnical,Prevents,MedicalSimple
R_1pRvZHvSerh9Y2t,IoT,Complex,1,1,1,1,0,1,0,1,1,0,45+,Female NB or SD,High school or below,False,False,True,False,True,Trust,Untechnical,Prevents,IoTComplex
R_1pVuesOKSApNqfK,Medical,Simple,1,1,1,1,1,1,1,0,1,1,35-44,Female NB or SD,Bachelor or Graduate degree,False,False,True,False,False,Hardware,Untechnical,No Prevents,MedicalSimple
R_1pVuesOKSApNqfK,IoT,Complex,1,1,1,1,1,1,1,1,1,1,35-44,Female NB or SD,Bachelor or Graduate degree,False,False,True,False,False,Hardware,Untechnical,No Prevents,IoTComplex
R_1rpOyyqcdDGYHCD,IoT,Simple,1,1,1,1,1,1,1,0,0,0,35-44,Female NB or SD,High school or below,False,False,True,False,False,Unsubstantial,Technical,No Prevents,IoTSimple
R_1rpOyyqcdDGYHCD,Medical,Simple,1,0,0,1,1,1,1,0,0,0,35-44,Female NB or SD,High school or below,False,False,True,False,False,Unsubstantial,Technical,No Prevents,MedicalSimple
R_1rusV32VeaLc8AV,Medical,Simple,1,1,1,1,1,1,1,1,1,1,35-44,Female NB or SD,Bachelor or Graduate degree,False,False,False,False,False,Unsubstantial,Technical,Prevents,MedicalSimple
R_1rusV32VeaLc8AV,IoT,Simple,1,1,1,1,1,1,1,1,1,1,35-44,Female NB or SD,Bachelor or Graduate degree,False,False,False,False,False,Unsubstantial,Technical,Prevents,IoTSimple
R_1rwPFRLB5J0rmPA,IoT,Complex,1,1,1,1,0,0,0,1,1,0,18-24,Male,High school or below,False,False,False,False,False,Unsubstantial,Technical,No Prevents,IoTComplex
R_1rwPFRLB5J0rmPA,Medical,Simple,1,1,1,1,1,0,1,0,1,0,18-24,Male,High school or below,False,False,False,False,False,Unsubstantial,Technical,No Prevents,MedicalSimple
R_1sYKImlKgyKVGkG,Medical,Complex,1,1,1,1,1,1,1,1,1,1,45+,Male,High school or below,False,False,False,False,False,Hardware,Untechnical,No Prevents,MedicalComplex
R_1sYKImlKgyKVGkG,IoT,Simple,1,1,1,1,1,1,1,1,1,1,45+,Male,High school or below,False,False,False,False,False,Hardware,Untechnical,No Prevents,IoTSimple
R_1srFdtbrZSUM79T,IoT,Simple,1,0,1,1,1,1,1,1,0,1,35-44,Male,High school or below,False,True,False,True,False,Trust,Untechnical,No Prevents,IoTSimple
R_1srFdtbrZSUM79T,Medical,Complex,1,1,1,1,1,1,1,1,1,1,35-44,Male,High school or below,False,True,False,True,False,Trust,Untechnical,No Prevents,MedicalComplex
R_1v1zR6NB4gp5sd3,IoT,Simple,1,1,1,1,1,1,1,0,1,0,45+,Male,Bachelor or Graduate degree,True,False,True,True,False,Hardware,Untechnical,Prevents,IoTSimple
R_1v1zR6NB4gp5sd3,Medical,Complex,1,1,1,1,1,1,1,1,1,0,45+,Male,Bachelor or Graduate degree,True,False,True,True,False,Hardware,Untechnical,Prevents,MedicalComplex
R_1vLDkHEFgv1hoB3,Medical,Complex,1,1,0,1,1,1,1,0,0,1,45+,Female NB or SD,Bachelor or Graduate degree,False,False,True,False,False,Hardware,Untechnical,Prevents,MedicalComplex
R_1vLDkHEFgv1hoB3,IoT,Simple,1,0,1,0,1,1,1,0,0,1,45+,Female NB or SD,Bachelor or Graduate degree,False,False,True,False,False,Hardware,Untechnical,Prevents,IoTSimple
R_1zkbB7h90N8nrgT,IoT,Complex,1,1,1,1,1,1,1,1,1,1,25-34,Female NB or SD,Bachelor or Graduate degree,False,True,True,True,False,Hardware,Untechnical,No Prevents,IoTComplex
R_1zkbB7h90N8nrgT,Medical,Simple,1,1,1,1,1,1,1,0,1,1,25-34,Female NB or SD,Bachelor or Graduate degree,False,True,True,True,False,Hardware,Untechnical,No Prevents,MedicalSimple
R_1zuOmyKUkOkC06R,IoT,Simple,1,1,0,0,1,1,1,1,1,1,35-44,Male,Bachelor or Graduate degree,False,False,True,False,False,Unsubstantial,Untechnical,Prevents,IoTSimple
R_1zuOmyKUkOkC06R,Medical,Complex,1,1,1,0,1,1,1,1,1,1,35-44,Male,Bachelor or Graduate degree,False,False,True,False,False,Unsubstantial,Untechnical,Prevents,MedicalComplex
R_31dw02xkvfS4uVQ,Medical,Complex,1,1,1,1,1,1,1,1,1,1,45+,Female NB or SD,Bachelor or Graduate degree,False,False,False,False,False,Trust,Technical,No Prevents,MedicalComplex
R_31dw02xkvfS4uVQ,IoT,Complex,1,1,1,0,1,1,0,1,0,1,45+,Female NB or SD,Bachelor or Graduate degree,False,False,False,False,False,Trust,Technical,No Prevents,IoTComplex
R_31gQg0Jdnm2abLn,Medical,Complex,1,1,1,1,1,1,0,1,1,1,45+,Male,High school or below,False,False,True,False,False,Hardware,Untechnical,Prevents,MedicalComplex
R_31gQg0Jdnm2abLn,IoT,Simple,1,1,1,1,1,1,0,1,1,1,45+,Male,High school or below,False,False,True,False,False,Hardware,Untechnical,Prevents,IoTSimple
R_325VcST03ZYcbYs,Medical,Simple,1,1,1,1,1,0,0,0,1,0,18-24,Male,Bachelor or Graduate degree,False,False,True,False,True,Hardware,Technical,Prevents,MedicalSimple
R_325VcST03ZYcbYs,IoT,Simple,1,1,1,1,0,0,0,0,1,0,18-24,Male,Bachelor or Graduate degree,False,False,True,False,True,Hardware,Technical,Prevents,IoTSimple
R_32L0pxPM2diEtPB,IoT,Simple,1,1,0,0,1,1,1,1,0,1,25-34,Male,Bachelor or Graduate degree,False,False,True,False,False,Unsubstantial,Untechnical,No Prevents,IoTSimple
R_32L0pxPM2diEtPB,Medical,Complex,1,1,1,0,1,1,1,0,1,1,25-34,Male,Bachelor or Graduate degree,False,False,True,False,False,Unsubstantial,Untechnical,No Prevents,MedicalComplex
R_33VKb5WfiSCYUJ4,Medical,Complex,1,1,1,1,1,0,1,1,0,0,25-34,Female NB or SD,High school or below,False,False,True,False,False,Unsubstantial,Untechnical,No Prevents,MedicalComplex
R_33VKb5WfiSCYUJ4,IoT,Simple,1,1,0,1,1,0,1,0,1,0,25-34,Female NB or SD,High school or below,False,False,True,False,False,Unsubstantial,Untechnical,No Prevents,IoTSimple
R_33jU2mMkyMlSQaB,Medical,Complex,1,1,0,0,1,1,1,0,1,0,25-34,Female NB or SD,Bachelor or Graduate degree,False,False,True,False,False,Trust,Untechnical,No Prevents,MedicalComplex
R_33jU2mMkyMlSQaB,IoT,Complex,1,1,0,0,1,1,1,0,1,1,25-34,Female NB or SD,Bachelor or Graduate degree,False,False,True,False,False,Trust,Untechnical,No Prevents,IoTComplex
R_33rCy3tQBsZClIB,Medical,Simple,1,1,1,1,1,1,1,1,1,1,35-44,Male,Bachelor or Graduate degree,False,False,True,False,False,Unsubstantial,Technical,Prevents,MedicalSimple
R_33rCy3tQBsZClIB,IoT,Complex,1,1,1,1,1,1,1,1,1,1,35-44,Male,Bachelor or Graduate degree,False,False,True,False,False,Unsubstantial,Technical,Prevents,IoTComplex
R_33rSlUX9TP5TQgw,IoT,Simple,1,1,1,1,1,1,1,1,1,1,45+,Female NB or SD,High school or below,True,True,True,True,False,Hardware,Technical,Prevents,IoTSimple
R_33rSlUX9TP5TQgw,Medical,Complex,1,1,1,1,1,1,1,1,1,1,45+,Female NB or SD,High school or below,True,True,True,True,False,Hardware,Technical,Prevents,MedicalComplex
R_34AV4MkRLl2atwf,IoT,Simple,1,1,1,1,0,0,0,1,1,0,18-24,Male,Bachelor or Graduate degree,False,False,True,False,True,Unsubstantial,Untechnical,No Prevents,IoTSimple
R_34AV4MkRLl2atwf,Medical,Complex,1,1,1,1,0,0,0,1,1,0,18-24,Male,Bachelor or Graduate degree,False,False,True,False,True,Unsubstantial,Untechnical,No Prevents,MedicalComplex
R_34MiGZ6AucyINvg,Medical,Simple,1,1,0,0,1,1,0,1,1,1,45+,Female NB or SD,Bachelor or Graduate degree,True,False,True,True,False,Hardware,Untechnical,No Prevents,MedicalSimple
R_34MiGZ6AucyINvg,IoT,Simple,1,1,1,0,1,0,0,0,1,1,45+,Female NB or SD,Bachelor or Graduate degree,True,False,True,True,False,Hardware,Untechnical,No Prevents,IoTSimple
R_34e2bn2bsOIAJKZ,IoT,Simple,1,1,1,1,1,1,1,0,1,1,18-24,Female NB or SD,High school or below,False,False,True,False,False,Hardware,Technical,No Prevents,IoTSimple
R_34e2bn2bsOIAJKZ,Medical,Complex,1,1,1,1,1,1,1,1,1,1,18-24,Female NB or SD,High school or below,False,False,True,False,False,Hardware,Technical,No Prevents,MedicalComplex
R_38CLhDwdJI7Ihot,IoT,Complex,1,1,1,0,1,1,1,1,0,1,25-34,Female NB or SD,Bachelor or Graduate degree,False,False,False,False,False,Trust,Untechnical,No Prevents,IoTComplex
R_38CLhDwdJI7Ihot,Medical,Simple,1,1,0,0,1,1,1,1,0,1,25-34,Female NB or SD,Bachelor or Graduate degree,False,False,False,False,False,Trust,Untechnical,No Prevents,MedicalSimple
R_39npzNz9VbFP70C,Medical,Simple,1,1,1,1,1,0,0,0,1,0,35-44,Female NB or SD,Bachelor or Graduate degree,False,False,False,False,False,Hardware,Untechnical,No Prevents,MedicalSimple
R_39npzNz9VbFP70C,IoT,Simple,1,1,1,1,1,0,0,0,1,0,35-44,Female NB or SD,Bachelor or Graduate degree,False,False,False,False,False,Hardware,Untechnical,No Prevents,IoTSimple
R_39yCzuV37FV6nYt,IoT,Simple,1,1,1,1,1,1,1,1,0,0,18-24,Male,High school or below,False,False,False,False,True,Hardware,Untechnical,No Prevents,IoTSimple
R_39yCzuV37FV6nYt,Medical,Simple,1,1,1,1,1,1,1,1,0,0,18-24,Male,High school or below,False,False,False,False,True,Hardware,Untechnical,No Prevents,MedicalSimple
R_3AKEKbjvLt1pYkR,IoT,Complex,1,1,0,0,1,1,1,0,1,1,45+,Female NB or SD,Bachelor or Graduate degree,True,False,True,True,False,Unsubstantial,Technical,No Prevents,IoTComplex
R_3AKEKbjvLt1pYkR,Medical,Simple,1,1,0,0,1,1,1,1,1,1,45+,Female NB or SD,Bachelor or Graduate degree,True,False,True,True,False,Unsubstantial,Technical,No Prevents,MedicalSimple
R_3BLCTmMXyjgdIQ1,IoT,Complex,1,0,0,0,1,1,1,0,1,1,25-34,Female NB or SD,High school or below,False,False,False,False,False,Hardware,Technical,Prevents,IoTComplex
R_3BLCTmMXyjgdIQ1,Medical,Complex,1,1,1,1,1,1,1,0,1,1,25-34,Female NB or SD,High school or below,False,False,False,False,False,Hardware,Technical,Prevents,MedicalComplex
R_3C1Zm4cBu5szfpL,IoT,Simple,1,1,1,1,1,1,1,1,1,1,35-44,Female NB or SD,Bachelor or Graduate degree,True,False,False,True,False,Hardware,Technical,Prevents,IoTSimple
R_3C1Zm4cBu5szfpL,Medical,Simple,1,1,1,1,1,1,1,1,1,1,35-44,Female NB or SD,Bachelor or Graduate degree,True,False,False,True,False,Hardware,Technical,Prevents,MedicalSimple
R_3CBp9tl687TwfTG,Medical,Complex,1,1,1,1,1,1,1,1,1,1,35-44,Female NB or SD,High school or below,False,False,True,False,True,Trust,Untechnical,Prevents,MedicalComplex
R_3CBp9tl687TwfTG,IoT,Complex,1,1,1,1,1,1,1,1,1,1,35-44,Female NB or SD,High school or below,False,False,True,False,True,Trust,Untechnical,Prevents,IoTComplex
R_3CDVR8ZooZfqKKS,IoT,Complex,1,1,1,1,1,1,1,1,1,1,35-44,Female NB or SD,High school or below,False,False,False,False,False,Unsubstantial,Technical,Prevents,IoTComplex
R_3CDVR8ZooZfqKKS,Medical,Complex,1,1,1,1,1,1,1,1,1,1,35-44,Female NB or SD,High school or below,False,False,False,False,False,Unsubstantial,Technical,Prevents,MedicalComplex
R_3CQ05NrX1W5KcVQ,IoT,Simple,1,1,1,1,1,0,1,0,1,1,25-34,Male,Bachelor or Graduate degree,True,False,True,True,True,Unsubstantial,Untechnical,Prevents,IoTSimple
R_3CQ05NrX1W5KcVQ,Medical,Complex,1,1,1,1,1,1,1,1,1,1,25-34,Male,Bachelor or Graduate degree,True,False,True,True,True,Unsubstantial,Untechnical,Prevents,MedicalComplex
R_3CQrBEz8fEcNiw6,IoT,Complex,1,1,1,1,1,1,0,1,1,1,18-24,Female NB or SD,High school or below,False,False,True,False,True,Unsubstantial,Technical,No Prevents,IoTComplex
R_3CQrBEz8fEcNiw6,Medical,Complex,1,1,1,1,1,1,1,1,1,1,18-24,Female NB or SD,High school or below,False,False,True,False,True,Unsubstantial,Technical,No Prevents,MedicalComplex
R_3CjQRy14zUz6Qgh,Medical,Complex,1,1,1,1,1,0,1,0,1,0,25-34,Male,High school or below,False,False,True,False,False,Hardware,Technical,Prevents,MedicalComplex
R_3CjQRy14zUz6Qgh,IoT,Complex,1,1,1,1,1,0,0,0,1,0,25-34,Male,High school or below,False,False,True,False,False,Hardware,Technical,Prevents,IoTComplex
R_3Cw33OzueCob5LQ,Medical,Complex,1,1,1,1,1,1,1,0,1,1,25-34,Female NB or SD,Bachelor or Graduate degree,False,False,True,False,False,Unsubstantial,Technical,Prevents,MedicalComplex
R_3Cw33OzueCob5LQ,IoT,Complex,1,1,1,1,1,1,0,1,1,1,25-34,Female NB or SD,Bachelor or Graduate degree,False,False,True,False,False,Unsubstantial,Technical,Prevents,IoTComplex
R_3Cwgz6dVyWWkuAC,IoT,Complex,1,1,1,1,1,1,1,1,1,1,25-34,Female NB or SD,Bachelor or Graduate degree,False,False,True,False,False,Hardware,Untechnical,Prevents,IoTComplex
R_3Cwgz6dVyWWkuAC,Medical,Complex,1,1,1,1,1,1,1,1,1,1,25-34,Female NB or SD,Bachelor or Graduate degree,False,False,True,False,False,Hardware,Untechnical,Prevents,MedicalComplex
R_3DZBCsHXJrWQgoh,IoT,Complex,1,1,1,1,1,1,1,1,1,1,25-34,Female NB or SD,Bachelor or Graduate degree,False,False,True,False,False,Hardware,Untechnical,Prevents,IoTComplex
R_3DZBCsHXJrWQgoh,Medical,Complex,1,1,1,1,1,1,1,1,1,1,25-34,Female NB or SD,Bachelor or Graduate degree,False,False,True,False,False,Hardware,Untechnical,Prevents,MedicalComplex
R_3ERvChpUf0y8gj7,IoT,Simple,1,1,1,0,1,1,0,0,1,0,45+,Female NB or SD,Bachelor or Graduate degree,True,False,True,True,False,Unsubstantial,Technical,No Prevents,IoTSimple
R_3ERvChpUf0y8gj7,Medical,Simple,1,1,0,1,0,1,0,0,1,0,45+,Female NB or SD,Bachelor or Graduate degree,True,False,True,True,False,Unsubstantial,Technical,No Prevents,MedicalSimple
R_3EZzxtDvBmy7Rbr,Medical,Complex,1,1,1,1,1,1,1,1,1,0,18-24,Female NB or SD,High school or below,False,False,True,False,False,Trust,Technical,No Prevents,MedicalComplex
R_3EZzxtDvBmy7Rbr,IoT,Complex,1,1,1,1,1,1,0,0,1,0,18-24,Female NB or SD,High school or below,False,False,True,False,False,Trust,Technical,No Prevents,IoTComplex
R_3FLEYhHGnm4KqLG,IoT,Complex,1,1,1,0,0,1,1,0,0,0,25-34,Female NB or SD,Bachelor or Graduate degree,True,False,True,True,False,Hardware,Untechnical,No Prevents,IoTComplex
R_3FLEYhHGnm4KqLG,Medical,Simple,1,1,1,1,0,0,0,0,1,0,25-34,Female NB or SD,Bachelor or Graduate degree,True,False,True,True,False,Hardware,Untechnical,No Prevents,MedicalSimple
R_3I3O423Dojt2D91,IoT,Simple,1,1,1,0,1,0,0,0,1,1,45+,Male,Bachelor or Graduate degree,False,False,True,False,False,Unsubstantial,Untechnical,No Prevents,IoTSimple
R_3I3O423Dojt2D91,Medical,Simple,1,1,0,0,1,1,0,0,1,1,45+,Male,Bachelor or Graduate degree,False,False,True,False,False,Unsubstantial,Untechnical,No Prevents,MedicalSimple
R_3I5g06gKcSxuiSV,Medical,Simple,1,1,1,1,1,1,0,1,0,1,18-24,Female NB or SD,High school or below,False,False,True,False,False,Trust,Technical,Prevents,MedicalSimple
R_3I5g06gKcSxuiSV,IoT,Simple,1,1,1,1,1,1,0,1,1,1,18-24,Female NB or SD,High school or below,False,False,True,False,False,Trust,Technical,Prevents,IoTSimple
R_3I8jjimAbZ6vbAl,Medical,Simple,1,1,1,1,1,1,1,0,1,0,18-24,Female NB or SD,Bachelor or Graduate degree,True,True,True,True,False,Unsubstantial,Untechnical,Prevents,MedicalSimple
R_3I8jjimAbZ6vbAl,IoT,Simple,1,1,1,1,1,1,1,1,1,0,18-24,Female NB or SD,Bachelor or Graduate degree,True,True,True,True,False,Unsubstantial,Untechnical,Prevents,IoTSimple
R_3IAiSepYQCFYNp2,Medical,Simple,1,1,1,1,1,1,1,0,1,0,25-34,Female NB or SD,Bachelor or Graduate degree,True,True,True,True,False,Hardware,Untechnical,No Prevents,MedicalSimple
R_3IAiSepYQCFYNp2,IoT,Simple,1,1,1,1,1,1,1,0,1,0,25-34,Female NB or SD,Bachelor or Graduate degree,True,True,True,True,False,Hardware,Untechnical,No Prevents,IoTSimple
R_3IGJ6LuNwcngfm1,Medical,Simple,1,1,0,0,1,1,1,0,1,1,35-44,Male,Bachelor or Graduate degree,False,False,True,False,True,Hardware,Untechnical,Prevents,MedicalSimple
R_3IGJ6LuNwcngfm1,IoT,Simple,1,1,0,0,1,1,1,1,1,1,35-44,Male,Bachelor or Graduate degree,False,False,True,False,True,Hardware,Untechnical,Prevents,IoTSimple
R_3IW9KNQc3sQBFRr,Medical,Complex,1,1,1,1,1,1,0,1,1,1,35-44,Female NB or SD,Bachelor or Graduate degree,False,False,True,False,False,Trust,Untechnical,No Prevents,MedicalComplex
R_3IW9KNQc3sQBFRr,IoT,Simple,1,1,1,1,1,1,1,1,1,1,35-44,Female NB or SD,Bachelor or Graduate degree,False,False,True,False,False,Trust,Untechnical,No Prevents,IoTSimple
R_3Ja5mockRWJa6cz,IoT,Simple,1,1,1,1,1,1,0,0,1,1,18-24,Female NB or SD,High school or below,False,False,True,False,False,Hardware,Untechnical,Prevents,IoTSimple
R_3Ja5mockRWJa6cz,Medical,Complex,1,1,0,1,0,1,0,1,1,0,18-24,Female NB or SD,High school or below,False,False,True,False,False,Hardware,Untechnical,Prevents,MedicalComplex
R_3KBJdKOQqVqaafw,IoT,Simple,1,1,1,1,1,1,1,1,1,1,25-34,Male,Bachelor or Graduate degree,True,False,True,True,False,Trust,Untechnical,Prevents,IoTSimple
R_3KBJdKOQqVqaafw,Medical,Simple,1,1,1,1,1,1,1,1,1,1,25-34,Male,Bachelor or Graduate degree,True,False,True,True,False,Trust,Untechnical,Prevents,MedicalSimple
R_3KDYxGFxUzPHePF,IoT,Simple,1,1,1,1,1,1,1,1,1,1,35-44,Male,Bachelor or Graduate degree,True,False,False,True,False,Hardware,Untechnical,No Prevents,IoTSimple
R_3KDYxGFxUzPHePF,Medical,Simple,1,1,1,1,1,1,1,1,1,1,35-44,Male,Bachelor or Graduate degree,True,False,False,True,False,Hardware,Untechnical,No Prevents,MedicalSimple
R_3KTIKy0avXC3lTz,Medical,Simple,1,1,1,1,0,1,0,1,1,0,45+,Male,High school or below,False,False,True,False,False,Unsubstantial,Technical,No Prevents,MedicalSimple
R_3KTIKy0avXC3lTz,IoT,Simple,1,1,1,1,0,0,0,0,1,0,45+,Male,High school or below,False,False,True,False,False,Unsubstantial,Technical,No Prevents,IoTSimple
R_3LXqLrFASXbvhl5,Medical,Complex,1,1,1,1,1,1,1,1,1,1,35-44,Male,Bachelor or Graduate degree,False,False,True,False,False,Trust,Untechnical,No Prevents,MedicalComplex
R_3LXqLrFASXbvhl5,IoT,Complex,1,1,1,1,1,1,1,1,1,1,35-44,Male,Bachelor or Graduate degree,False,False,True,False,False,Trust,Untechnical,No Prevents,IoTComplex
R_3MT0zdYK4ZnSKCY,IoT,Complex,1,1,1,1,1,1,1,0,1,1,45+,Male,Bachelor or Graduate degree,False,False,False,False,False,Trust,Technical,No Prevents,IoTComplex
R_3MT0zdYK4ZnSKCY,Medical,Simple,1,1,1,0,0,1,1,0,1,0,45+,Male,Bachelor or Graduate degree,False,False,False,False,False,Trust,Technical,No Prevents,MedicalSimple
R_3MWkQpRPEql8TSV,Medical,Complex,1,1,1,1,1,1,1,1,1,0,45+,Male,Bachelor or Graduate degree,False,False,False,False,False,Hardware,Technical,No Prevents,MedicalComplex
R_3MWkQpRPEql8TSV,IoT,Simple,1,1,1,1,1,1,0,1,1,0,45+,Male,Bachelor or Graduate degree,False,False,False,False,False,Hardware,Technical,No Prevents,IoTSimple
R_3NfskA8Ovklri4C,Medical,Simple,1,1,0,1,1,1,1,1,1,1,45+,Male,Bachelor or Graduate degree,False,False,True,False,True,Hardware,Untechnical,No Prevents,MedicalSimple
R_3NfskA8Ovklri4C,IoT,Simple,1,1,1,1,1,1,0,1,1,1,45+,Male,Bachelor or Graduate degree,False,False,True,False,True,Hardware,Untechnical,No Prevents,IoTSimple
R_3O0v8Vkaflqyw1k,IoT,Simple,1,1,1,1,1,1,0,0,1,0,35-44,Female NB or SD,Bachelor or Graduate degree,False,False,True,False,False,Hardware,Untechnical,No Prevents,IoTSimple
R_3O0v8Vkaflqyw1k,Medical,Simple,1,1,0,1,1,1,0,0,1,1,35-44,Female NB or SD,Bachelor or Graduate degree,False,False,True,False,False,Hardware,Untechnical,No Prevents,MedicalSimple
R_3PQWsQU4ROF2tTz,IoT,Complex,1,1,1,1,1,1,0,1,1,0,25-34,Male,Bachelor or Graduate degree,False,False,True,False,False,Unsubstantial,Technical,No Prevents,IoTComplex
R_3PQWsQU4ROF2tTz,Medical,Complex,1,1,1,1,1,1,1,1,0,0,25-34,Male,Bachelor or Graduate degree,False,False,True,False,False,Unsubstantial,Technical,No Prevents,MedicalComplex
R_3PThn5E9LNyGKyp,Medical,Complex,0,0,0,0,1,1,1,1,0,1,35-44,Male,Bachelor or Graduate degree,False,False,True,False,True,Trust,Untechnical,No Prevents,MedicalComplex
R_3PThn5E9LNyGKyp,IoT,Complex,0,0,0,0,1,1,1,0,0,1,35-44,Male,Bachelor or Graduate degree,False,False,True,False,True,Trust,Untechnical,No Prevents,IoTComplex
R_3Q0paE3kpBdqOD2,IoT,Simple,1,1,0,0,1,1,0,0,0,1,35-44,Female NB or SD,Bachelor or Graduate degree,False,False,True,False,False,Hardware,Untechnical,Prevents,IoTSimple
R_3Q0paE3kpBdqOD2,Medical,Simple,1,1,1,0,1,1,1,0,0,1,35-44,Female NB or SD,Bachelor or Graduate degree,False,False,True,False,False,Hardware,Untechnical,Prevents,MedicalSimple
R_3QXnE2tZtGEp8bk,IoT,Simple,1,1,1,1,1,1,1,0,1,1,25-34,Male,Bachelor or Graduate degree,True,True,True,True,False,Trust,Technical,No Prevents,IoTSimple
R_3QXnE2tZtGEp8bk,Medical,Complex,1,1,1,1,1,1,1,1,1,1,25-34,Male,Bachelor or Graduate degree,True,True,True,True,False,Trust,Technical,No Prevents,MedicalComplex
R_3RLLyli9qudD6zn,IoT,Simple,1,1,1,1,1,1,1,1,1,0,18-24,Female NB or SD,High school or below,True,False,False,True,False,Hardware,Untechnical,Prevents,IoTSimple
R_3RLLyli9qudD6zn,Medical,Simple,1,1,1,1,1,1,1,1,1,0,18-24,Female NB or SD,High school or below,True,False,False,True,False,Hardware,Untechnical,Prevents,MedicalSimple
R_3SSbos6c6pmzjiN,Medical,Complex,1,1,0,1,1,1,1,1,1,1,45+,Female NB or SD,High school or below,True,False,True,True,False,Trust,Untechnical,Prevents,MedicalComplex
R_3SSbos6c6pmzjiN,IoT,Complex,1,1,0,0,1,1,1,1,1,1,45+,Female NB or SD,High school or below,True,False,True,True,False,Trust,Untechnical,Prevents,IoTComplex
R_3SYXByP4q8RrykF,IoT,Simple,1,1,0,0,1,1,1,1,1,1,18-24,Male,High school or below,False,False,True,False,False,Unsubstantial,Untechnical,No Prevents,IoTSimple
R_3SYXByP4q8RrykF,Medical,Simple,1,1,0,0,1,1,1,1,0,0,18-24,Male,High school or below,False,False,True,False,False,Unsubstantial,Untechnical,No Prevents,MedicalSimple
R_3TApwxR0NjrtczL,Medical,Simple,1,1,1,1,1,1,1,1,1,1,45+,Male,Bachelor or Graduate degree,False,False,True,False,False,Trust,Technical,Prevents,MedicalSimple
R_3TApwxR0NjrtczL,IoT,Complex,1,1,0,1,1,1,0,1,1,1,45+,Male,Bachelor or Graduate degree,False,False,True,False,False,Trust,Technical,Prevents,IoTComplex
R_3TAvVleahwKBO2k,IoT,Complex,1,1,0,0,1,1,1,1,0,0,45+,Male,Bachelor or Graduate degree,False,False,True,False,False,Hardware,Untechnical,No Prevents,IoTComplex
R_3TAvVleahwKBO2k,Medical,Complex,1,1,1,1,1,1,1,1,1,1,45+,Male,Bachelor or Graduate degree,False,False,True,False,False,Hardware,Untechnical,No Prevents,MedicalComplex
R_3W0KALYEQJ45tn3,Medical,Simple,1,0,0,0,0,1,1,0,1,1,18-24,Male,High school or below,False,False,False,False,False,Trust,Technical,Prevents,MedicalSimple
R_3W0KALYEQJ45tn3,IoT,Complex,0,0,0,0,0,1,1,0,1,1,18-24,Male,High school or below,False,False,False,False,False,Trust,Technical,Prevents,IoTComplex
R_3WYCN6g0GQfuf57,IoT,Complex,1,1,0,1,1,1,1,0,1,1,45+,Female NB or SD,Bachelor or Graduate degree,False,False,True,False,False,Trust,Technical,Prevents,IoTComplex
R_3WYCN6g0GQfuf57,Medical,Simple,1,1,0,1,0,1,1,0,1,1,45+,Female NB or SD,Bachelor or Graduate degree,False,False,True,False,False,Trust,Technical,Prevents,MedicalSimple
R_3YXkqysYE7ic2eR,Medical,Complex,1,1,1,1,1,1,0,0,1,1,35-44,Male,High school or below,False,False,True,False,False,Hardware,Untechnical,No Prevents,MedicalComplex
R_3YXkqysYE7ic2eR,IoT,Complex,1,1,1,1,1,1,0,0,1,0,35-44,Male,High school or below,False,False,True,False,False,Hardware,Untechnical,No Prevents,IoTComplex
R_3YgJh67AUNgXpkt,IoT,Simple,1,1,1,1,0,0,0,0,0,0,35-44,Female NB or SD,Bachelor or Graduate degree,False,False,True,False,False,Trust,Technical,Prevents,IoTSimple
R_3YgJh67AUNgXpkt,Medical,Simple,1,1,1,1,1,0,0,1,0,0,35-44,Female NB or SD,Bachelor or Graduate degree,False,False,True,False,False,Trust,Technical,Prevents,MedicalSimple
R_3Z6jP9TWn49XUM9,Medical,Complex,1,1,1,1,1,1,1,0,1,0,25-34,Female NB or SD,High school or below,False,False,True,False,False,Trust,Untechnical,Prevents,MedicalComplex
R_3Z6jP9TWn49XUM9,IoT,Complex,1,1,1,1,1,1,0,0,1,0,25-34,Female NB or SD,High school or below,False,False,True,False,False,Trust,Untechnical,Prevents,IoTComplex
R_3cuCnWSworjIFvt,Medical,Simple,1,1,1,1,1,1,1,1,1,1,25-34,Female NB or SD,Bachelor or Graduate degree,False,False,True,False,False,Unsubstantial,Technical,Prevents,MedicalSimple
