id,Q1,scenario,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12_x,willingness,safety_overall_init,safety_tee,safety_companyHospital,safety_people,safety_data,safety_purpose,safety_overall_post,Q12_y,conf-init,response-id,conf-scenario-medical,comp-scenario-medical-1,comp-scenario-medical-2,faq-page-time,willingness-medical,willingness-medical-text,safety-medical-overall-init,safety-medical-tee,safety-medical-hospital,safety-medical-people,safety-medical-data,safety-medical-purpose,safety-medical-text,questions-medical,tee-concept-m1,tee-concept-m2,tee-concept-m3,tee-concept-m4,tee-concept-m5,tee-concept-m6,tee-concept-m7,tee-concept-m8,tee-concept-m9,tee-concept-m10,tee-concept-m11,tee-concept-m12,conf-tee-concept-medical,conf-tee-medical,safety-medical-overall-post,conf-scenario-iot,comp-scenario-iot-1,comp-scenario-iot-2,willingness-iot,willingness-iot-text,safety-iot-overall-init,safety-iot-tee,safety-iot-company,safety-iot-people,safety-iot-data,safety-iot-purpose,safety-iot-text,questions-iot,tee-concept-i1,tee-concept-i2,tee-concept-i3,tee-concept-i4,tee-concept-i5,tee-concept-i6,tee-concept-i7,tee-concept-i8,tee-concept-i9,tee-concept-i10,tee-concept-i11,tee-concept-i12,conf-tee-concept-iot,conf-tee-iot,safety-iot-overall-post,demo-tee,demo-tee-text,demo-cs-employ,demo-cs-employ-text,demo-cs-education,demo-cs-education-text,demo-medical,demo-medical-text,demo-medical-employ,demo-medical-employ-text,demo-iot,demo-iot-text,demo-tap,demo-tap-text,age,gender,gender-text,race,race-text,education,feedback,SCENARIO_Med,SCENARIO_IoT,Med_First,EXPLN,FAQ,faq1_count,faq2_count,faq3_count,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,previous_medical_research,medical_job,IoT_ownership,FAQ_rebinned,EXPLN_rebinned,IoT_automation,CS_Employment,CS_Education,combined_IoT_Experience,combined_Medical_Experience,combined_CS_Experience,scenario_complexity,scenario_scenario
273,1,MedicalSimple,1,1,1,1,1,1,1,1,1,1,1,Definitely would,Completely safe,Safe,Safe,Safe,Safe,Safe,Completely safe,1,Completely confident,R_196vTHT8ROJaJS0,Completely confident,Determine where to build a new hospital,,90.301,Definitely would,,Completely safe,Safe,Safe,Safe,Safe,Safe,I guess I would still feel a little unsafe because of the talent of hackers to circumvent the majority of protections. ,How is a TEE 100% hacker proof?,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,Completely confident,Smart light bulb,,Definitely would,,Completely safe,Safe,Safe,Safe,Safe,Safe,I feel pretty safe.,No,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Completely confident ,Completely confident ,Completely safe,No,,No,,No,,No,,No,,"Yes, but I don’t use the smart features",,"Yes, I have used home automation, but not currently",,35-44,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,,MedicalSimple,IoTSimple,1,Unsubstantial,Show,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,Medical
275,1,MedicalSimple,1,1,1,1,1,1,0,1,0,0,1,Definitely would,Completely safe,Safe,Safe,Safe,Safe,Safe,Completely safe,1,Completely confident,R_2RxcgujTXgM15Ci,Completely confident,Determine where to build a new hospital,,,Definitely would,,Completely safe,Safe,Safe,Safe,Safe,Safe,No. ,No. ,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Somewhat confident,Somewhat confident,Completely safe,Completely confident,Smart light bulb,,Would not,,Completely safe,Safe,Safe,Safe,Safe,Safe,No. ,No. ,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Somewhat confident,Somewhat confident,Completely safe,No,,No,,No,,No,,No,,"Yes, and I use the smart features",,"No, I do not use home automation, but I do own smart devices",,25-34,Male,,White or Caucasian,,High school or below,,MedicalSimple,IoTSimple,1,Hardware,No FAQ,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,Medical
276,1,MedicalSimple,1,1,1,1,1,1,1,1,1,1,1,Maybe would,Completely safe,Safe,Safe,Safe,Safe,Safe,Completely safe,1,Somewhat confident,R_5N2s61uk8LBJmcV,Completely confident,Determine where to build a new hospital,,60.984,Maybe would,,Completely safe,Safe,Safe,Safe,Safe,Safe,Anytime you are sharing data there is a potential for an incident. ,None ,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,Completely confident,Smart voice assistant,,Maybe would,,Completely safe,Safe,Unsafe,Safe,Safe,Safe,Anytime I share data it is somewhat of a risk. Even with protections there is potential for incidents. ,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,No,,No,,No,,No,,No,,"Yes, and I use the smart features",,"Yes, I have used home automation, but not currently",,45+,Male,,White or Caucasian,,Bachelor or Graduate degree,Thank you for the opportunity ,MedicalSimple,IoTComplex,0,Unsubstantial,Show,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,Medical
283,1,MedicalSimple,1,1,1,1,1,1,1,1,0,1,1,Would not,Somewhat safe,Safe,Safe,Neither safe nor unsafe,Unsafe,Unsafe,Completely safe,1,Somewhat confident,R_1DZmZRiwLP7zF1h,Somewhat confident,Determine where to build a new hospital,,,Would not,,Somewhat safe,Safe,Safe,Neither safe nor unsafe,Unsafe,Unsafe,Potential risk of data getting stolen despite the use of a TEE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,Somewhat confident,Smart light bulb,,Would not,,Somewhat safe,Neither safe nor unsafe,Unsafe,Neither safe nor unsafe,Unsafe,Neither safe nor unsafe,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Somewhat confident,Somewhat confident,Somewhat safe,No,,No,,No,,No,,No,,No,,"No, I don’t own smart devices",,25-34,Male,,White or Caucasian,,Bachelor or Graduate degree,,MedicalSimple,IoTSimple,1,Unsubstantial,Hide,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Simple,Medical
284,1,MedicalSimple,1,1,0,1,1,1,0,0,0,0,0,Maybe would,Somewhat safe,Safe,Neither safe nor unsafe,Safe,Neither safe nor unsafe,Neither safe nor unsafe,Completely safe,0,Somewhat confident,R_7ItlNLZKE0jwkGV,Somewhat confident,Determine where to build a new hospital,,,Maybe would,,Somewhat safe,Safe,Neither safe nor unsafe,Safe,Neither safe nor unsafe,Neither safe nor unsafe,I belive that the team means well but that doesn't mean that my info cannot be hacked,No,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,Somewhat confident,Somewhat confident,Completely safe,Completely confident,Smart light bulb,,Maybe would,Every business wants my data these days.  If they want my date they should discount the price of the product as I don't trust that it will be used in my best interest.,Somewhat safe,Neither safe nor unsafe,Unsafe,Neither safe nor unsafe,Unsafe,Unsafe,I think they could have a data breach as much as any other company,None.  I just think it's unnecessary for companies to collect my data or have me opt in to data collection by simply using a product,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Not at all confident,Somewhat confident,Somewhat safe,No,,No,,No,,No,,No,,"Yes, and I use the smart features",,"No, I do not use home automation, but I do own smart devices",,35-44,Male,,White or Caucasian,,Bachelor or Graduate degree,,MedicalSimple,IoTSimple,0,Unsubstantial,No FAQ,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,Medical
286,1,MedicalSimple,0,0,0,1,1,1,1,0,0,1,0,Maybe would,Completely safe,Neither safe nor unsafe,Safe,Neither safe nor unsafe,Safe,Safe,Completely safe,0,Completely confident,R_5iGIGfSiRFcBFpn,Somewhat confident,Determine where to build a new hospital,,82.795,Maybe would,,Completely safe,Neither safe nor unsafe,Safe,Neither safe nor unsafe,Safe,Safe,Nothing else would be safe/unsafe.,No comment,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,Somewhat confident,Completely confident ,Completely safe,Completely confident,Smart voice assistant,,Maybe would,,Somewhat safe,Safe,Neither safe nor unsafe,Neither safe nor unsafe,Safe,Neither safe nor unsafe,Nothing else would make me feel unsafe.,I do not have any questions.,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Completely confident ,Somewhat confident,Completely safe,No,,No,,No,,No,,No,,No,,"No, I don’t own smart devices",,25-34,Male,,"Black or African American,Asian",,High school or below,,MedicalSimple,IoTComplex,0,Unsubstantial,Show,1,2,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Simple,Medical
287,1,MedicalSimple,1,1,1,1,1,0,0,1,0,0,1,Definitely would,Completely safe,Safe,Safe,Unsafe,Safe,Safe,Completely safe,1,Completely confident,R_2kpSmV2yo8iuFVW,Completely confident,Determine where to build a new hospital,,,Definitely would,,Completely safe,Safe,Safe,Unsafe,Safe,Safe,other unauthorised people will defintely be  unsafe,How safe is Tee,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Completely confident ,Completely confident ,Completely safe,Completely confident,Smart voice assistant,,Definitely would,,Completely safe,Safe,Safe,Safe,Safe,Safe,Trusted place of purchase should defintely be safe,does the TEE often has errors??,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Somewhat confident,Completely confident ,Completely safe,Yes,,Yes,,Yes,,"Yes, as a participant",,No,,"Yes, and I use the smart features",,"Yes, I have used home automation, but not currently",,18-24,Male,,Black or African American,,Bachelor or Graduate degree,,MedicalSimple,IoTComplex,0,Unsubstantial,No FAQ,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Simple,Medical
289,1,MedicalSimple,1,1,1,1,0,0,1,0,0,0,0,Maybe would,Completely safe,Safe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Safe,Somewhat safe,0,Somewhat confident,R_2n8iFFVE2yuHTAB,Somewhat confident,Determine where to build a new hospital,,121.652,Maybe would,,Completely safe,Safe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Safe,I feel like there is a very low chance for a hack to happen and expose my information,I felt like there was enough information,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Not at all confident,Not at all confident,Somewhat safe,Somewhat confident,Smart voice assistant,,Maybe would,,Completely safe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,We dont know how long our data will be stored for,no other questions,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Not at all confident,Not at all confident,Somewhat safe,No,,No,,No,,No,,No,,"Yes, and I use the smart features",,"No, I do not use home automation, but I do own smart devices",,25-34,Male,,Prefer to self-describe,hispanic,Bachelor or Graduate degree,,MedicalSimple,IoTComplex,1,Trust,Show,0,2,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,Medical
291,1,MedicalSimple,1,1,1,0,0,0,0,1,1,1,1,Definitely would,Completely safe,Safe,Safe,Safe,Safe,Safe,Completely safe,1,Completely confident,R_2USojRxwBSDVHzP,Somewhat confident,Determine where to build a new hospital,,152.305,Definitely would,,Completely safe,Safe,Safe,Safe,Safe,Safe,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Completely confident ,Somewhat confident,Completely safe,Completely confident,Smart light bulb,,Definitely would,,Completely safe,Safe,Safe,Safe,Safe,Safe,"Withe us of TEE, I have the conviction that my data will be save.",I have no question.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Completely confident ,Completely confident ,Completely safe,No,,Yes,,Yes,,No,,No,,"Yes, and I use the smart features",,"Yes, I currently use home automation",,35-44,Male,,Black or African American,,Bachelor or Graduate degree,,MedicalSimple,IoTSimple,0,Trust,Show,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Simple,Medical
292,1,MedicalSimple,1,1,1,1,1,0,0,1,0,1,1,Maybe would,Somewhat safe,Safe,Safe,Safe,Safe,Safe,Completely safe,1,Completely confident,R_2r0stXlwu0qvM1y,Completely confident,Determine where to build a new hospital,,,Maybe would,,Somewhat safe,Safe,Safe,Safe,Safe,Safe,If the data is used for other reasons other than medical use,Will the data be used and transferred to other parties ,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Completely confident ,Completely confident ,Completely safe,Completely confident,Smart voice assistant,,Definitely would,,Completely safe,Safe,Safe,Safe,Safe,Safe,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Completely confident ,Completely confident ,Completely safe,No,,No,,No,,No,,No,,"Yes, and I use the smart features",,"Yes, I currently use home automation",,45+,Male,,Black or African American,,Bachelor or Graduate degree,Great survey ,MedicalSimple,IoTComplex,1,No explanation,Hide,3,2,2,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,Medical
294,1,MedicalSimple,1,0,1,1,1,1,1,0,1,1,0,Maybe would,Completely safe,Safe,Neither safe nor unsafe,Neither safe nor unsafe,Unsafe,Neither safe nor unsafe,Completely safe,0,Completely confident,R_71G1u738PLJxtaH,Completely confident,Determine where to build a new hospital,,,Maybe would,,Completely safe,Safe,Neither safe nor unsafe,Neither safe nor unsafe,Unsafe,Neither safe nor unsafe,,,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,Completely confident ,Completely confident ,Completely safe,Completely confident,Smart light bulb,,Would not,,Completely safe,Safe,Unsafe,Neither safe nor unsafe,Unsafe,Unsafe,,,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,Completely confident ,Completely confident ,Completely safe,Yes,,Yes,,No,,No,,No,,No,,"No, I don’t own smart devices",,18-24,Male,,White or Caucasian,,High school or below,,MedicalSimple,IoTSimple,1,Hardware,No FAQ,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Simple,Medical
298,1,MedicalSimple,1,1,1,0,1,1,1,1,0,0,0,Maybe would,Somewhat safe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Somewhat safe,0,Somewhat confident,R_2lrafMlzQQPJFw3,Somewhat confident,Determine where to build a new hospital,,,Maybe would,,Somewhat safe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Somewhat confident,Somewhat confident,Somewhat safe,Somewhat confident,Smart voice assistant,,Maybe would,,Somewhat safe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,No. The issue data leaks is typically related to human error.,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Somewhat confident,Somewhat confident,Somewhat safe,No,,Yes,,Yes,,No,,"No, but I have been in the past",,"Yes, and I use the smart features",,"Yes, I currently use home automation",,45+,Male,,White or Caucasian,,High school or below,,MedicalSimple,IoTComplex,0,Trust,Hide,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Simple,Medical
302,1,MedicalSimple,1,1,1,1,1,1,1,1,1,1,1,Definitely would,Completely safe,Unsafe,Unsafe,Unsafe,Unsafe,Unsafe,Completely safe,1,Completely confident,R_5CyyKMngr1WZTgI,Completely confident,Determine where to build a new hospital,,,Definitely would,,Completely safe,Unsafe,Unsafe,Unsafe,Unsafe,Unsafe,no,none,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Somewhat confident,Completely confident ,Completely safe,Completely confident,Smart light bulb,,Definitely would,,Completely safe,Safe,Safe,Safe,Safe,Safe,no,none,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Somewhat confident,Completely confident ,Completely safe,No,,No,,No,,No,,No,,"Yes, but I don’t use the smart features",,"No, I do not use home automation, but I do own smart devices",,35-44,Male,,White or Caucasian,,High school or below,thanks,MedicalSimple,IoTSimple,1,Hardware,Hide,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,Medical
303,1,MedicalSimple,1,1,0,1,1,1,0,0,1,1,1,Would not,Somewhat safe,Safe,Safe,Neither safe nor unsafe,Unsafe,Safe,Somewhat safe,1,Completely confident,R_2f7tc2n647RHVQ6,Somewhat confident,Determine where to build a new hospital,,,Would not,,Somewhat safe,Safe,Safe,Neither safe nor unsafe,Unsafe,Safe,I don't understand why they need access to my medical records and therefore would opt out. ,None.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Somewhat confident,Somewhat confident,Somewhat safe,Completely confident,Smart light bulb,,Would not,,Completely safe,Safe,Unsafe,Unsafe,Safe,Unsafe,There is still a risk of it being exposed and I dislike that.,"The more I read about it, the more I became confused.  Do TEEs make processors run faster?",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Somewhat confident,Somewhat confident,Somewhat safe,Yes,,No,,No,,"Yes, as a participant",,No,,"Yes, and I use the smart features",,"Yes, I currently use home automation",,35-44,Male,,White or Caucasian,,Bachelor or Graduate degree,,MedicalSimple,IoTSimple,0,Unsubstantial,Hide,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Simple,Medical
304,1,MedicalSimple,1,0,1,1,1,0,0,1,1,1,0,Would not,Somewhat safe,Unsafe,Unsafe,Unsafe,Unsafe,Unsafe,Somewhat safe,0,Somewhat confident,R_7qsrDhKJCsJZ9AZ,Somewhat confident,Determine where to build a new hospital,,78.2,Would not,,Somewhat safe,Unsafe,Unsafe,Unsafe,Unsafe,Unsafe,"Unsafe, there are data breaches everyday, and it's not worth the risk for me. ",The technology behind it at. ,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Somewhat confident,Somewhat confident,Somewhat safe,Somewhat confident,Smart voice assistant,,Maybe would,,Somewhat safe,Neither safe nor unsafe,Unsafe,Unsafe,Unsafe,Unsafe,Not sure how good the protection is. ,Nothing,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Somewhat confident,Somewhat confident,Somewhat safe,Yes,,No,,No,,No,,No,,"Yes, and I use the smart features",,"Yes, I currently use home automation",,25-34,Male,,White or Caucasian,,Bachelor or Graduate degree,No,MedicalSimple,IoTComplex,1,Hardware,Show,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,Medical
305,0,MedicalSimple,0,0,0,0,0,1,1,0,1,0,1,Maybe would,Somewhat safe,Safe,Safe,Unsafe,Safe,Neither safe nor unsafe,Completely safe,1,Completely confident,R_14NmsOn2QH4nsSM,Somewhat confident,Determine where to build a new hospital,,,Maybe would,,Somewhat safe,Safe,Safe,Unsafe,Safe,Neither safe nor unsafe,The scenario suggests that personal data would likely be handled in a manner that promotes safety and security.,gaining a deeper understanding of these aspects of TEEs would help in assessing their suitability for safeguarding sensitive data and ensuring trust in their use within research studies and other applications.,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Somewhat confident,Completely confident ,Completely safe,Completely confident,Smart light bulb,,Maybe would,,Completely safe,Unsafe,Unsafe,Unsafe,Unsafe,Neither safe nor unsafe,the scenario suggests that my data would likely be handled in a manner that promotes safety.,standardization efforts can help ensure consistency and compatibility in TEE implementations.,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Somewhat confident,Completely confident ,Completely safe,Yes,,Yes,,Yes,,"Yes, as a participant",,No,,"Yes, and I use the smart features",,"Yes, I currently use home automation",,25-34,Male,,White or Caucasian,,Bachelor or Graduate degree,none,MedicalSimple,IoTSimple,1,Unsubstantial,No FAQ,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Simple,Medical
307,1,MedicalSimple,1,0,0,1,1,1,1,0,1,1,0,Maybe would,Not at all safe,Safe,Safe,Safe,Safe,Neither safe nor unsafe,Not at all safe,0,Somewhat confident,R_2sTFbTiISHObfi1,Completely confident,Determine where to build a new hospital,,,Maybe would,,Not at all safe,Safe,Safe,Safe,Safe,Neither safe nor unsafe,At this point in the technology curve I believe that all data can be breached no matter what so it becomes the decision of whether you want this data to be floating around on the internet because it will. In my opinion there's nothing that is safe and can't be hacked.,I really don't have any more questions about it. I feel very negative that information is not mishandled in some way shape or form or hacked. As a matter of fact I just received a letter yesterday saying my information was exposed by a hacker and it was AT&T which I should feel safe about right?,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,Completely confident ,Completely confident ,Not at all safe,Completely confident,Smart voice assistant,,Maybe would,,Not at all safe,Unsafe,Unsafe,Unsafe,Unsafe,Safe,Again I believe anything could be hacked so if you decide you want to be as part of the study just assume your date is going to be hacked and proceed with that understanding.,I don't think it matters if someone wants your data they're going to get it but for the most part I think companies try hard to make sure that that doesn't happen. But not I am not convinced at all that information floating out there is safe,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Completely confident ,Somewhat confident,Not at all safe,Yes,,No,,No,,"Yes, as a participant",,No,,"Yes, and I use the smart features",,"Yes, I currently use home automation",,45+,Male,,White or Caucasian,,Bachelor or Graduate degree,Regardless of my negativity I believe that companies really try hard to protect data and assure people that their data is safe. I just don't believe just because someone says they're protecting your data that it actually can not be hacked.,MedicalSimple,IoTComplex,1,Hardware,No FAQ,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Simple,Medical
314,1,MedicalSimple,1,1,1,1,0,1,1,1,0,1,1,Definitely would,Completely safe,Safe,Safe,Safe,Safe,Safe,Completely safe,1,Completely confident,R_5tnvbdPcetyj3RT,Completely confident,Determine where to build a new hospital,,258.645,Definitely would,,Completely safe,Safe,Safe,Safe,Safe,Safe,The Tee will secure your data.,No questions.,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Completely confident ,Completely confident ,Completely safe,Completely confident,Smart light bulb,,Definitely would,,Completely safe,Safe,Safe,Safe,Safe,Safe,The description of the Gatekeeper makes it safe for me.,No question.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Completely confident ,Completely confident ,Completely safe,No,,No,,No,,No,,No,,"Yes, and I use the smart features",,"Yes, I have used home automation, but not currently",,25-34,Male,,Black or African American,,Bachelor or Graduate degree,,MedicalSimple,IoTSimple,0,No explanation,Show,1,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,Medical
