id,Q1,scenario,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12_x,willingness,safety_overall_init,safety_tee,safety_companyHospital,safety_people,safety_data,safety_purpose,safety_overall_post,Q12_y,conf-init,response-id,conf-scenario-medical,comp-scenario-medical-1,comp-scenario-medical-2,faq-page-time,willingness-medical,willingness-medical-text,safety-medical-overall-init,safety-medical-tee,safety-medical-hospital,safety-medical-people,safety-medical-data,safety-medical-purpose,safety-medical-text,questions-medical,tee-concept-m1,tee-concept-m2,tee-concept-m3,tee-concept-m4,tee-concept-m5,tee-concept-m6,tee-concept-m7,tee-concept-m8,tee-concept-m9,tee-concept-m10,tee-concept-m11,tee-concept-m12,conf-tee-concept-medical,conf-tee-medical,safety-medical-overall-post,conf-scenario-iot,comp-scenario-iot-1,comp-scenario-iot-2,willingness-iot,willingness-iot-text,safety-iot-overall-init,safety-iot-tee,safety-iot-company,safety-iot-people,safety-iot-data,safety-iot-purpose,safety-iot-text,questions-iot,tee-concept-i1,tee-concept-i2,tee-concept-i3,tee-concept-i4,tee-concept-i5,tee-concept-i6,tee-concept-i7,tee-concept-i8,tee-concept-i9,tee-concept-i10,tee-concept-i11,tee-concept-i12,conf-tee-concept-iot,conf-tee-iot,safety-iot-overall-post,demo-tee,demo-tee-text,demo-cs-employ,demo-cs-employ-text,demo-cs-education,demo-cs-education-text,demo-medical,demo-medical-text,demo-medical-employ,demo-medical-employ-text,demo-iot,demo-iot-text,demo-tap,demo-tap-text,age,gender,gender-text,race,race-text,education,feedback,SCENARIO_Med,SCENARIO_IoT,Med_First,EXPLN,FAQ,faq1_count,faq2_count,faq3_count,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,previous_medical_research,medical_job,IoT_ownership,FAQ_rebinned,EXPLN_rebinned,IoT_automation,CS_Employment,CS_Education,combined_IoT_Experience,combined_Medical_Experience,combined_CS_Experience,scenario_complexity,scenario_scenario
242,1,IoTSimple,1,1,1,1,0,0,0,1,0,0,1,Maybe would,Completely safe,Safe,Safe,Safe,Safe,Safe,Completely safe,1,Somewhat confident,R_3Ptou46cJDlh9QG,Somewhat confident,Determine where to build a new hospital,,66.177,Maybe would,,Completely safe,Safe,Safe,Safe,Safe,Safe,I would feel safe. ,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Somewhat confident,Somewhat confident,Completely safe,Somewhat confident,Smart light bulb,,Maybe would,,Completely safe,Safe,Safe,Safe,Safe,Safe,I feel that my data would be safe. ,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Somewhat confident,Somewhat confident,Completely safe,No,,No,,No,,No,,No,,"Yes, but I don’t use the smart features",,"No, I do not use home automation, but I do own smart devices",,18-24,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,,MedicalSimple,IoTSimple,0,Trust,Show,3,3,3,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,IoT
244,1,IoTSimple,0,1,1,1,1,0,0,0,1,0,0,Maybe would,Somewhat safe,Safe,Safe,Safe,Safe,Safe,Somewhat safe,0,Completely confident,R_55zw5htYAGs5fmS,Completely confident,Determine where to build a new hospital,,,Definitely would,,Completely safe,Safe,Safe,Safe,Safe,Safe,I feel that the data will mostly be safe in this scenario due to the description of the TEE being used to protect it.,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Somewhat confident,Somewhat confident,Completely safe,Completely confident,Smart light bulb,,Maybe would,,Somewhat safe,Safe,Safe,Safe,Safe,Safe,I don't like that this TEE description says anyone able to access the data can change the data.,,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Somewhat confident,Somewhat confident,Somewhat safe,No,,No,,No,,No,,"No, but I have been in the past",,"Yes, but I don’t use the smart features",,"Yes, I have used home automation, but not currently",,25-34,Female NB or SD,,White or Caucasian,,High school or below,,MedicalSimple,IoTSimple,1,Trust,No FAQ,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Simple,IoT
245,1,IoTSimple,1,1,1,1,1,1,0,1,0,1,1,Definitely would,Completely safe,Safe,Safe,Safe,Safe,Safe,Completely safe,1,Completely confident,R_2AGyFMdGSBm1abB,Completely confident,Develop an AI tool for diagnosing patients,,77.63,Definitely would,,Completely safe,Safe,Safe,Safe,Safe,Safe,If what is in the FAQ is true then i do feel safe about partipating,No questions,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,Completely confident,Smart light bulb,,Definitely would,,Completely safe,Safe,Safe,Safe,Safe,Safe,"One part menions the staff is ""working on software"" to make sure its safe. Other than that sentence it is very reassuring that your data is in good hands. i think overall my data would be safe",Honestly i think there is too much information. Nobody is going to read all that stuff.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,Yes,,No,,No,,No,,No,,"Yes, and I use the smart features",,"Yes, I have used home automation, but not currently",,35-44,Male,,Prefer not to say,,High school or below,Nope,MedicalComplex,IoTSimple,0,Trust,Show,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,IoT
247,1,IoTSimple,1,1,1,1,1,1,1,1,1,0,0,Maybe would,Somewhat safe,Neither safe nor unsafe,Unsafe,Unsafe,Unsafe,Unsafe,Somewhat safe,0,Somewhat confident,R_65T3NbzgilF1Vdf,Somewhat confident,Determine where to build a new hospital,,,Maybe would,,Somewhat safe,Safe,Safe,Safe,Unsafe,Safe,Collecting physical address is unsafe.  I would prefer to provide zip code only,Are there instances where TEE is overridden by people?,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Somewhat confident,Somewhat confident,Somewhat safe,Somewhat confident,Smart light bulb,,Maybe would,,Somewhat safe,Neither safe nor unsafe,Unsafe,Unsafe,Unsafe,Unsafe,Why are name and address required in this research?  It does not lead to better light bulbs,No,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Somewhat confident,Somewhat confident,Somewhat safe,No,,No,,No,,"Yes, as a researcher",,Yes,,"Yes, but I don’t use the smart features",,"No, I do not use home automation, but I do own smart devices",,35-44,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,,MedicalSimple,IoTSimple,1,Hardware,No FAQ,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Simple,IoT
248,1,IoTSimple,1,1,1,1,1,1,1,1,1,0,0,Maybe would,Completely safe,Safe,Safe,Safe,Safe,Safe,Completely safe,0,Completely confident,R_5Hka4KjcsPaQYMo,Completely confident,Determine where to build a new hospital,,,Maybe would,,Somewhat safe,Safe,Safe,Safe,Safe,Safe,I am more hestitant just because it is medial data.  It seems more likely to be stolen than light data. ,How exactly is the data kept safe from hackers. ,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Somewhat confident,Somewhat confident,Completely safe,Completely confident,Smart light bulb,,Maybe would,,Completely safe,Safe,Safe,Safe,Safe,Safe,I feel that the protections will keep the data safe on the computer.,How many developers will have access to the intital data.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Somewhat confident,Somewhat confident,Completely safe,No,,No,,No,,No,,No,,"Yes, and I use the smart features",,"Yes, I currently use home automation",,45+,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,,MedicalSimple,IoTSimple,0,Hardware,No FAQ,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,IoT
249,1,IoTSimple,1,0,0,1,1,1,0,1,1,1,0,Definitely would,Completely safe,Safe,Safe,Safe,Safe,Safe,Completely safe,0,Somewhat confident,R_2EchjRGEAqVaue9,Completely confident,Develop an AI tool for diagnosing patients,,83.946,Would not,,Somewhat safe,Safe,Safe,Neither safe nor unsafe,Unsafe,Neither safe nor unsafe,5 years of medical info is a lot.,Are they infallible?,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,Somewhat confident,Somewhat confident,Completely safe,Completely confident,Smart light bulb,,Definitely would,,Completely safe,Safe,Safe,Safe,Safe,Safe,I feel that TEEs are designed to provide safety.,Could digital keys eventually process code searches quickly enough to unlock a TEE?,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Somewhat confident,Somewhat confident,Completely safe,No,,No,,No,,No,,No,,"Yes, and I use the smart features",,"Yes, I have used home automation, but not currently",,45+,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,No additional feedback.,MedicalComplex,IoTSimple,0,No explanation,Show,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,IoT
251,1,IoTSimple,1,1,1,1,1,1,0,1,1,1,1,Maybe would,Completely safe,Safe,Safe,Safe,Safe,Safe,Completely safe,1,Completely confident,R_5CxRapNvSwvQITL,Completely confident,Determine where to build a new hospital,,,Would not,,Somewhat safe,Safe,Unsafe,Unsafe,Unsafe,Unsafe,Breaches of medical records happen frequently,What are vulnerabilities of TEEs not discussed here?,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,Completely confident,Smart light bulb,,Maybe would,,Completely safe,Safe,Safe,Safe,Safe,Safe,I feel it is reasonable to feel my data would be safe.,I would like to know if certain parties could still access data stored in a TEE if they have the physical device,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,No,,No,,No,,No,,Yes,,"Yes, but I don’t use the smart features",,"No, I do not use home automation, but I do own smart devices",,45+,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,no feedback,MedicalSimple,IoTSimple,0,Trust,Hide,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Simple,IoT
255,1,IoTSimple,1,1,1,1,1,1,0,1,0,1,1,Maybe would,Completely safe,Safe,Neither safe nor unsafe,Neither safe nor unsafe,Unsafe,Neither safe nor unsafe,Completely safe,1,Somewhat confident,R_3rSwUFTDOv0eAjI,Completely confident,Determine where to build a new hospital,,,Definitely would,,Completely safe,Safe,Safe,Safe,Safe,Safe,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Completely confident ,Completely confident ,Completely safe,Completely confident,Smart light bulb,,Maybe would,,Completely safe,Safe,Neither safe nor unsafe,Neither safe nor unsafe,Unsafe,Neither safe nor unsafe,"I wouldn't say unsafe persay but a bit uncomfortable with the idea of there being data of something so specific (my name, address and how I interact with my lightbulb and when) something about it feels a bit invasive. ",,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Completely confident ,Completely confident ,Completely safe,No,,No,,No,,No,,No,,"Yes, and I use the smart features",,"No, I do not use home automation, but I do own smart devices",,25-34,Female NB or SD,,White or Caucasian,,High school or below,,MedicalSimple,IoTSimple,1,No explanation,Hide,3,2,2,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,IoT
259,1,IoTSimple,1,1,1,1,1,1,1,1,0,1,1,Maybe would,Completely safe,Safe,Unsafe,Safe,Unsafe,Safe,Completely safe,1,Not at all confident,R_7QsnBPjdlRVIw9N,Somewhat confident,Develop an AI tool for diagnosing patients,,64.464,Maybe would,,Completely safe,Safe,Neither safe nor unsafe,Safe,Unsafe,Safe,I can't think of anything else.,I still feel like I don't quite understand what a TEE is. The language used to describe them was pretty technical and I would have appreciated if the language was simplified. I also would like to know how the hospital staff is trained on this and what measures they take to keep the data safe.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,Somewhat confident,Smart light bulb,,Maybe would,,Completely safe,Safe,Unsafe,Safe,Unsafe,Safe,I am not sure why they would need my name specifically. That seems like extra info that would not necessarily help the developers.,I would be curious to know if the company collecting the data uses TEEs for other products or if this is the first time using them for data collection on smart products.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,No,,Yes,,No,I have a degree in statistics,No,,No,,"Yes, and I use the smart features",,"No, I do not use home automation, but I do own smart devices",,25-34,Female NB or SD,,"White or Caucasian,Asian",,Bachelor or Graduate degree,,MedicalComplex,IoTSimple,1,No explanation,Show,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Simple,IoT
261,1,IoTSimple,1,0,0,0,1,0,0,1,0,1,0,Definitely would,Completely safe,Safe,Safe,Safe,Safe,Safe,Completely safe,0,Somewhat confident,R_2fHSAfOMiFgr9Po,Completely confident,Develop an AI tool for diagnosing patients,,,Maybe would,,Completely safe,Safe,Safe,Safe,Safe,Safe,Hospital collecting can be hacked,I hope the tee can protect my info,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Completely confident ,Completely confident ,Completely safe,Somewhat confident,Smart light bulb,,Definitely would,,Completely safe,Safe,Safe,Safe,Safe,Safe,It is supposed to be safe just don’t know about hackers ,I think the tee is supposed to be safe but you just never know ,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Completely confident ,Completely confident ,Completely safe,No,,No,,No,,No,,No,,"Yes, and I use the smart features",,"Yes, I currently use home automation",,35-44,Male,,White or Caucasian,,High school or below,Good survey taught me about tees ,MedicalComplex,IoTSimple,0,Hardware,Hide,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,IoT
264,1,IoTSimple,1,1,1,1,1,0,1,1,1,1,0,Maybe would,Somewhat safe,Safe,Unsafe,Unsafe,Unsafe,Unsafe,Somewhat safe,0,Completely confident,R_7941iDVEhKRE5k5,Completely confident,Develop an AI tool for diagnosing patients,,68.001,Maybe would,sure if it pays me.,Not at all safe,Unsafe,Safe,Unsafe,Unsafe,Unsafe,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,Completely confident ,Completely confident ,Somewhat safe,Completely confident,Smart light bulb,,Maybe would,,Somewhat safe,Safe,Unsafe,Unsafe,Unsafe,Unsafe,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,Completely confident ,Completely confident ,Somewhat safe,No,,No,,No,,No,,No,,"Yes, and I use the smart features",,"Yes, I have used home automation, but not currently",,25-34,Male,,White or Caucasian,,High school or below,,MedicalComplex,IoTSimple,1,Unsubstantial,Show,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,IoT
265,1,IoTSimple,1,0,1,1,1,0,0,1,1,0,1,Definitely would,Not at all safe,Unsafe,Unsafe,Unsafe,Safe,Safe,Not at all safe,1,Not at all confident,R_3dKrsQYbYVTaJki,Completely confident,Determine where to build a new hospital,,,Definitely would,,Not at all safe,Unsafe,Safe,Unsafe,Safe,Unsafe,The fact that anyone can have access to my data makes me feel very unsafe.,I want to make sure professionals are taking care of my data security. ,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Completely confident ,Completely confident ,Not at all safe,Completely confident,Smart light bulb,,Definitely would,,Not at all safe,Unsafe,Unsafe,Unsafe,Safe,Safe,I am not sure keeping my data with a team i am unsure of is safe. I would want to make sure they are professional and have some type of certifications.,I need more information about the team that will be collecting my data safe.,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Completely confident ,Not at all confident,Not at all safe,No,,No,,No,,No,,No,,"Yes, and I use the smart features",,"Yes, I currently use home automation",,25-34,Male,,Asian,,High school or below,,MedicalSimple,IoTSimple,0,No explanation,No FAQ,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,IoT
266,0,IoTSimple,1,0,0,1,0,1,0,1,0,1,1,Definitely would,Somewhat safe,Unsafe,Unsafe,Unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Somewhat safe,1,Somewhat confident,R_7jm4emIKd2sa7ER,Somewhat confident,Develop an AI tool for diagnosing patients,,,Maybe would,,Completely safe,Unsafe,Neither safe nor unsafe,Unsafe,Neither safe nor unsafe,Unsafe,No,No,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,Somewhat confident,Somewhat confident,Somewhat safe,Somewhat confident,Smart light bulb,,Definitely would,,Somewhat safe,Unsafe,Unsafe,Unsafe,Neither safe nor unsafe,Neither safe nor unsafe,If it was given to china ,None ,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Somewhat confident,Somewhat confident,Somewhat safe,No,,No,,No,,"Yes, as a participant",,"No, but I have been in the past",,"Yes, but I don’t use the smart features",,"No, I do not use home automation, but I do own smart devices",,18-24,Male,,Prefer to self-describe,Hispanic ,Bachelor or Graduate degree,,MedicalComplex,IoTSimple,0,Trust,Hide,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Simple,IoT
268,1,IoTSimple,1,0,0,1,1,1,1,1,1,1,1,Maybe would,Completely safe,Safe,Safe,Safe,Safe,Neither safe nor unsafe,Completely safe,1,Somewhat confident,R_12Fi2cMn9TtMgYu,Completely confident,Develop an AI tool for diagnosing patients,,,Definitely would,,Completely safe,Safe,Safe,Safe,Safe,Safe,Storage of the data could make it more or less safe depending on how it is stored and what access there is to the stored data.,Are the diagnostics from the TEEs aggregated in any way? ,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,Completely confident,Smart light bulb,,Maybe would,,Completely safe,Safe,Safe,Safe,Safe,Neither safe nor unsafe,"It is not clear if the data is anonymized  after collection, A data leak could leak private information.",How do I know that there is a TEE being used? Is there any indication to the user that there is a TEE being used to protect their data?,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Somewhat confident,Completely confident ,Completely safe,No,,Yes,,Yes,,No,,No,,"Yes, and I use the smart features",,"Yes, I currently use home automation",,45+,Male,,White or Caucasian,,Bachelor or Graduate degree,It was not clear what other aspects of data protection we should consider in these scenarios? For example will the data be archived? What is the data retention policy? etc. It would be good to be clear if those areas are in/out of scope for this project.,MedicalComplex,IoTSimple,1,No explanation,Hide,2,2,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Simple,IoT
269,1,IoTSimple,1,1,1,0,1,0,0,1,0,0,1,Definitely would,Completely safe,Safe,Safe,Safe,Neither safe nor unsafe,Safe,Completely safe,1,Completely confident,R_14N2Kha2GlL5ZPN,Completely confident,Develop an AI tool for diagnosing patients,,,Maybe would,,Somewhat safe,Safe,Safe,Safe,Unsafe,Safe,,,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Not at all confident,Not at all confident,Somewhat safe,Completely confident,Smart light bulb,,Definitely would,,Completely safe,Safe,Safe,Safe,Neither safe nor unsafe,Safe,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Not at all confident,Not at all confident,Completely safe,No,,No,,No,,No,,No,,"Yes, and I use the smart features",,"Yes, I currently use home automation",,25-34,Female NB or SD,,Black or African American,,Bachelor or Graduate degree,,MedicalComplex,IoTSimple,0,Hardware,No FAQ,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,IoT
270,1,IoTSimple,1,1,1,1,1,1,1,1,1,0,0,Definitely would,Completely safe,Safe,Safe,Safe,Safe,Safe,Completely safe,0,Completely confident,R_2ReiEwAn0er80zq,Completely confident,Determine where to build a new hospital,,,Definitely would,,Completely safe,Safe,Safe,Safe,Safe,Safe,TEE program make me feel safe. Unless it has bugs or doesn't run on a VPN network.,Does it run on a VPN network. Also doe it have security flaws or bugs?,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Completely confident ,Completely confident ,Completely safe,Completely confident,Smart light bulb,,Definitely would,,Completely safe,Safe,Safe,Safe,Safe,Safe,Sure,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Completely confident ,Completely confident ,Completely safe,Yes,,Yes,,Yes,,No,,No,,"Yes, and I use the smart features",,"Yes, I currently use home automation",,45+,Male,,White or Caucasian,,High school or below,Don't forget to install security updates.,MedicalSimple,IoTSimple,1,Trust,No FAQ,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Simple,IoT
272,1,IoTSimple,1,1,1,1,1,1,0,1,0,1,1,Maybe would,Completely safe,Safe,Safe,Safe,Safe,Safe,Completely safe,1,Somewhat confident,R_2GWyi8e7wvBfm9N,Somewhat confident,Determine where to build a new hospital,,,Maybe would,,Completely safe,Safe,Safe,Safe,Safe,Safe,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,Somewhat confident,Smart light bulb,,Maybe would,,Completely safe,Safe,Safe,Safe,Safe,Safe,history of privacy security,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,No,,No,,No,,No,,No,,"Yes, but I don’t use the smart features",,"No, I do not use home automation, but I do own smart devices",,25-34,Male,,White or Caucasian,,Bachelor or Graduate degree,none,MedicalSimple,IoTSimple,0,No explanation,Hide,1,2,2,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,IoT
273,1,IoTSimple,1,1,1,1,1,0,0,1,1,1,1,Definitely would,Completely safe,Safe,Safe,Safe,Safe,Safe,Completely safe,1,Completely confident,R_196vTHT8ROJaJS0,Completely confident,Determine where to build a new hospital,,90.301,Definitely would,,Completely safe,Safe,Safe,Safe,Safe,Safe,I guess I would still feel a little unsafe because of the talent of hackers to circumvent the majority of protections. ,How is a TEE 100% hacker proof?,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,Completely confident,Smart light bulb,,Definitely would,,Completely safe,Safe,Safe,Safe,Safe,Safe,I feel pretty safe.,No,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Completely confident ,Completely confident ,Completely safe,No,,No,,No,,No,,No,,"Yes, but I don’t use the smart features",,"Yes, I have used home automation, but not currently",,35-44,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,,MedicalSimple,IoTSimple,1,Unsubstantial,Show,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,IoT
